央视,#genre#
ONE,https://smt.passwdword.xyz/Smart.php?id=gmmone_pat
POPC,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=POPC
POPC,https://ofiii.passwdword.xyz/mytv265.php?id=POPC
ROCKACTION,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CRTX
ROCKACTION,https://ofiii.passwdword.xyz/mytv265.php?id=CRTX
ROCKACTION,https://smt.passwdword.xyz/Smart.php?id=Rockaction
ROCKACTION,https://smt.passwdword.xyz/Smart.php?id=Rockaction
ROCKACTION,https://smt.passwdword.xyz/Smart.php?id=Rockaction
ROCKENTERTAINMENT,https://smt.passwdword.xyz/Smart.php?id=Rockentertain
ROCKENTERTAINMENT,https://smt.passwdword.xyz/Smart.php?id=Rockentertain
ROCKENTERTAINMENT,https://smt.passwdword.xyz/Smart.php?id=Rockentertain
ROCKEXTREME,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=RKEX
ROCKEXTREME,https://ofiii.passwdword.xyz/mytv265.php?id=RKEX
ROCK综艺娱乐,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CRTE
ROCK综艺娱乐,https://ofiii.passwdword.xyz/mytv265.php?id=CRTE
RUGBY,https://smt.passwdword.xyz/Smart.php?id=Rugbypasstv
SCTV1,https://smt.passwdword.xyz/Smart.php?id=SCTV
SENSASI,https://smt.passwdword.xyz/Smart.php?id=Sensasi
SIAR,https://smt.passwdword.xyz/Smart.php?id=Siar
SIAR,https://smt.passwdword.xyz/Smart.php?id=Indosiar
SKYNEWSHD,https://smt.passwdword.xyz/Smart.php?id=skynews_twn
SKYNEWSHD,https://smt.passwdword.xyz/Smart.php?id=skynews_twn
SONYYAY,https://smt.passwdword.xyz/Smart.php?id=sonyyaytam_raj
SPOTV,https://smt.passwdword.xyz/Smart.php?id=go_spotv
SPOTV2,https://smt.passwdword.xyz/Smart.php?id=go_spotv2
STARMAA,https://smt.passwdword.xyz/Smart.php?id=starmaa_raj
STARPLUS,https://smt.passwdword.xyz/Smart.php?id=Starplushd
STARVIJAY,https://smt.passwdword.xyz/Smart.php?id=Starvijay
SUNLIFE,https://smt.passwdword.xyz/Smart.php?id=Sunlife
SUNMUSIC,https://smt.passwdword.xyz/Smart.php?id=Sunmusic
SUNMUSIC,https://smt.passwdword.xyz/Smart.php?id=Sunmusic
SUNTV,https://smt.passwdword.xyz/Smart.php?id=suntv_raj
SUNTVHD,https://smt.passwdword.xyz/Smart.php?id=Suntv
SUPEREYT,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=SEYT
SUPEREYT,https://ofiii.passwdword.xyz/mytv265.php?id=SEYT
SUPERFREE,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CWIN
SUPERFREE,https://ofiii.passwdword.xyz/mytv265.php?id=CWIN
SUPERKIDSCHANNEL,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=KID
SUPERKIDSCHANNEL,https://ofiii.passwdword.xyz/mytv265.php?id=KID
SUPERMUSIC,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=SMUS
SUPERMUSIC,https://ofiii.passwdword.xyz/mytv265.php?id=SMUS
SUPERSPORTS,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=SSPT
SUPERSPORTS,https://ofiii.passwdword.xyz/mytv265.php?id=SSPT
SUPERSPORTS,https://smt.passwdword.xyz/Smart.php?id=Assp1
SUPERSPORTS,https://smt.passwdword.xyz/Smart.php?id=Assp2
SUPERSPORTS,https://smt.passwdword.xyz/Smart.php?id=Assp3
SUPERSPORTS,https://smt.passwdword.xyz/Smart.php?id=Assp4
SUPER奖门人,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=SVAR
SUPER奖门人,https://ofiii.passwdword.xyz/mytv265.php?id=SVAR
SUPER煲剧,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=SSIT
SUPER煲剧,https://ofiii.passwdword.xyz/mytv265.php?id=SSIT
SUPER识叹,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=STRA
SUPER识叹,https://ofiii.passwdword.xyz/mytv265.php?id=STRA
SUPER识食,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=SFOO
SUPER识食,https://ofiii.passwdword.xyz/mytv265.php?id=SFOO
SURIA,https://smt.passwdword.xyz/Smart.php?id=Suria
SURIA,https://smt.passwdword.xyz/Smart.php?id=Mewatch_Suria
THRILL,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CTHR
THRILL,https://ofiii.passwdword.xyz/mytv265.php?id=CTHR
THRILL,https://smt.passwdword.xyz/Smart.php?id=Thrill
THRILL,https://smt.passwdword.xyz/Smart.php?id=Thrill
THRILL,https://smt.passwdword.xyz/Smart.php?id=Thrill
TLC旅游生活频道,https://smt.passwdword.xyz/Smart.php?id=tlc_twn
TNTSPORTS1HD,https://smt.passwdword.xyz/Smart.php?id=6fac0aaead
TNTSPORTS2HD,https://smt.passwdword.xyz/Smart.php?id=d9a76a79cc
TNTSPORTS3HD,https://smt.passwdword.xyz/Smart.php?id=5fea4d73db
TNTSPORTS4HD,https://smt.passwdword.xyz/Smart.php?id=tntsport4
TRACEURBAN,https://ofiii.passwdword.xyz/mytv265.php?id=TRUR
TVBCLASSIC,https://smt.passwdword.xyz/Smart.php?id=Tvbclassic
TVBENTERTAINMENTNEWS,https://smt.passwdword.xyz/Smart.php?id=Tvbentertainment
TVBJADE,https://smt.passwdword.xyz/Smart.php?id=Tvbjade
TVBS看板人物-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/igbkTRHNkNSc75iT3b6acQTLVuiz3XEZR9Uda87xDNSGQCaA7zvSOAsDrI0T-x114PM3AQep-WDBE4CmMJGd7A%3d%3d/index.m3u8?token=Jvg1ugMV3pkNIrPj7jsvQg&expires=1764570420&token1=iTUxDRt2-YStyW5czsSkgw&expires1=1764599220&refer=MmU2MjU2NDktMTMwMC00MDdiLWJlZmQtNjg4MmEyODg2YjA1&y=2025
TVN,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CJTV
TVN,https://ofiii.passwdword.xyz/mytv265.php?id=CJTV
TVN,https://smt.passwdword.xyz/Smart.php?id=TVN
TVNMOVIES,https://smt.passwdword.xyz/Smart.php?id=Tvnmovie
TVNMOVIES,https://smt.passwdword.xyz/Smart.php?id=Tvnmovie
TVNMOVIES,https://smt.passwdword.xyz/Smart.php?id=Tvnmovie
TVS,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=EVT4
TVS,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=EVT5
TVS,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=EVT6
TVS,https://ofiii.passwdword.xyz/mytv265.php?id=OL00
TVS,https://ofiii.passwdword.xyz/mytv265.php?id=OL01
TVS,https://ofiii.passwdword.xyz/mytv265.php?id=OL02
TVS,https://ofiii.passwdword.xyz/mytv265.php?id=OL03
TVS,https://ofiii.passwdword.xyz/mytv265.php?id=OL04
TVS,https://ofiii.passwdword.xyz/mytv265.php?id=OL05
TVS,https://ofiii.passwdword.xyz/mytv265.php?id=OL06
VASANTHAM,https://smt.passwdword.xyz/Smart.php?id=Vasantham
VASANTHAM,https://smt.passwdword.xyz/Smart.php?id=Mewatch_Vasantham
WARNERTV,https://smt.passwdword.xyz/Smart.php?id=WarnerTV
WARNERTV,https://smt.passwdword.xyz/Smart.php?id=WarnerTV
WARNERTV,https://smt.passwdword.xyz/Smart.php?id=WarnerTV
WSPORT,https://smt.passwdword.xyz/Smart.php?id=go_assp5
WTO姐妹會-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/fRCX4_RJzqWjYFoiqhWgGixpX3It0zribMBkqTOIRL3W4SRAUd4pX3RW0MzDC4HibtOkekgiLE4rpHS0UklRWA%3d%3d/index.m3u8?token=YZQ4Ez21NaYj_XzzSUlfTA&expires=1764570308&token1=k3LzmfNzzipVTFV18QoNNA&expires1=1764599108&refer=M2E3NDg1ZWQtOTlkYy00MjI0LTg4YTgtYjY4Y2I2NjA4ZmE3&y=2024
WWENETWORK,https://smt.passwdword.xyz/Smart.php?id=Wwe
ZEECINEMAHD,https://smt.passwdword.xyz/Smart.php?id=Zeecinemahd
ZEETAMIL,https://smt.passwdword.xyz/Smart.php?id=Zeetamil
ZEETV,https://smt.passwdword.xyz/Smart.php?id=Zeetvhd
一字千金,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii142
一字千金-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/go6uxS8cVxo6pSZ7wvhmAk8GeWUNAmhS2WCpV0iI-862Rabq9SThW4bfcXigloKpSobFCgQaoiH6Th-DGX16sg%3d%3d/index.m3u8?token=cRmc-m0ViuNCWEdSnjiRZA&expires=1764570258&token1=IbC5cqhdAF2Aq-0rZz1W-A&expires1=1764599058&refer=MzM0NTRiYTItNTAzNi00NmQxLWIzODYtMDM5MjNmZDlmNzFl&y=2014
一把青,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii154
一步一腳印 發現新台灣,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii136
一起追韓星-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/8JfkWQNZ0jHTGKkkk7lXquIWqw-VK-ndMQrA90yN4WjvM5QHHmcf-k9roT9KbJAU/index.m3u8?token=6j4uQEwV_K2hgkyqeM6fGw&expires=1764570530&token1=5KuoRRWaUO0rNi0Bko6_KQ&expires1=1764599330&refer=ZWEyYzI0MTEtZWE2Ni00NGVhLTg3N2UtMzFlNWMyNjNiZjkz&y=2024
三十而已,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii123
三國,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii103
三立綜合台,https://4gtvmobile-mozai.4gtv.tv/e3OSL44WskP-iZJsXP0uG1d26yDubcGWEoLmWm2we5o%3d/index.m3u8?token=30V6PBfYNLplRKyeHvHaug&expires=1764568973&token1=vOocvRSbAAJCKRxNb5PuWQ&expires1=1764568973&refer=MTdiYWIyYTQtYmVlMC00YjYxLWIwM2QtNWRkNzZhYWVmYTk3&y=0
三立综合台,https://smt.passwdword.xyz/Smart.php?id=sanlizhonghe
不敗愛情偶像劇-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/-GOAmeKmdTgOpIeMjLOdzkyRcthPdT-1Jo9ujUIGU16HWHwgfDFmwRL44jwqphy7lnbYAWchIyDq1LNuI6wJrQ%3d%3d/index.m3u8?token=Tf0d-M3Odnmnh5myiuzS-Q&expires=1764570061&token1=rz29RKttybWHwov1KzXarg&expires1=1764598861&refer=ZjE2OGUyYTktNWI4My00MzIwLWE1YjAtNTI2OGEyYzYxMDUw&y=2022
不良笑花,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii196
世界第一等,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii238
世間路-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/Sg3xO-mTynvzq0An_bWL9t10QOz_O1rJiupCtGgTNP9dNs8OBDbWhpYKW0EAKfI7/index.m3u8?token=SfRp_xCaTI5J5qoKh9Y_OA&expires=1764570125&token1=uaxs_2ndPhSJ4WDIGBJvJw&expires1=1764598925&refer=MTA5ZWI5MTQtZjE2NS00MmZlLWJlM2MtZWJmY2Q1MjRkMzNj&y=2002
东方卫视国际频道,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=DTV
东方卫视国际频道,https://ofiii.passwdword.xyz/mytv265.php?id=DTV
东森幼幼台,https://smt.passwdword.xyz/Smart.php?id=yoyo_twn
东森幼幼台,https://smt.passwdword.xyz/Smart.php?id=yoyo_twn
东森新闻台,https://smt.passwdword.xyz/Smart.php?id=ettvnews
东森财经新闻台,https://smt.passwdword.xyz/Smart.php?id=ettvcaijing_twn
东森财经新闻台,https://smt.passwdword.xyz/Smart.php?id=ettvcaijing_twn
中国电影频道,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CMC
中国电影频道,https://ofiii.passwdword.xyz/mytv265.php?id=CMC
中國傳奇故事-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/4jIMoUiryCatRjNAQv1AU8Sg-5lN03ZbWrmcXh5wLoa_p-8FgAna_QBa2SiZqCpR/index.m3u8?token=nHTP5rSrzN3jexMMgiSwyg&expires=1764570243&token1=VWZ8IEoMS9DD00E_tIDUbA&expires1=1764599043&refer=ODRlMWMxOWItZjE4OS00MzdiLTlhYTYtYzA1OGUzOWNlODA1&y=2023
中天亚洲台,https://smt.passwdword.xyz/Smart.php?id=ctiasia_twn
中天娱乐台,https://smt.passwdword.xyz/Smart.php?id=ctient
中天新聞台,https://4gtvmobile-mozai.4gtv.tv/YlKq2-dnmd-AxnKwamnRCjnDkqzev482MHlJ7WqsEF8%3d/index.m3u8?token=fX3_NdfNdwYiLRzcjzUjdA&expires=1764569240&token1=_UnXgartRwWwRUQsNfmyHQ&expires1=1764569240&refer=NTZmZjRmZGEtOGMzMi00NzU5LTgzYWEtNzU4ODAwOGNlMTRh&y=0
中天新聞台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv009
中天新闻台,https://smt.passwdword.xyz/Smart.php?id=ctinews
中天综合台,https://smt.passwdword.xyz/Smart.php?id=ctizhonghe
中視,https://4gtvmobile-mozai.4gtv.tv/DTm6n_S8knxSc4WKzSpzjamC1XoB0QQkikK9DgBKcqI%3d/index.m3u8?token=zNI3jkWxTzIgdsd6Q9qgjA&expires=1764568950&token1=VNa1WcB74N5w0Rna7uji4w&expires1=1764568950&refer=N2E1NTczN2EtMzkwYy00ZDIzLWI0Y2UtOTYwZDIwYmQyNmRk&y=0
中視,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv040
中視新聞,https://4gtvmobile-mozai.4gtv.tv/OtQs6m5xB2A6_KQhJTa9I2A68RxxJ6TREjdFcUz-Mxk%3d/index.m3u8?token=-DhUBQ2DOxw8m_f9u8bm7A&expires=1764569230&token1=wEKV5QXTSoqESI8lHmnVDw&expires1=1764569230&refer=ZmZmOWRjMzEtZGZjNi00YTkwLTg3Y2EtZjM2ZmNiYjU0Y2Fm&y=0
中視新聞,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv074
中視經典戲劇-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/mgTwRwv9bzSpXQyLcnZh0ZIZFYfmRZsfwVO6cL2w29LAsqa03ohkZYOI4JpJum306z8iYFhATTuGhhyw_KOutw%3d%3d/index.m3u8?token=aBFa4EfbKkTIWSNJk_8dhg&expires=1764569904&token1=5GJR84bRmUuYigiI_exOnQ&expires1=1764598704&refer=ZGFmYTI4NGUtNGJlNS00ZTY4LWJlYTQtNDYyMmIwZjRmNGMw&y=2021
中视,https://smt.passwdword.xyz/Smart.php?id=zhongshihd_twn
中视新闻,https://smt.passwdword.xyz/Smart.php?id=zhongshinews_twn
中视经典台,https://smt.passwdword.xyz/Smart.php?id=zhongshi_twn
九重紫,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii114
亚洲剧台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CTVS
亚洲剧台,https://ofiii.passwdword.xyz/mytv265.php?id=CTVS
亚洲新闻台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CCNA
亚洲新闻台,https://ofiii.passwdword.xyz/mytv265.php?id=CCNA
亚洲旅游台,https://smt.passwdword.xyz/Smart.php?id=asiatravel_twn
亚洲旅游台,https://smt.passwdword.xyz/Smart.php?id=asiatravel_twn
亚洲旅游台,https://smt.passwdword.xyz/Smart.php?id=asiatravel_twn
亞洲旅遊台,https://4gtvmobile-mozai.4gtv.tv/1VuP178LEL41GcD_tPbU7Mk9RhGjTsE4UKiixKawArA%3d/index.m3u8?token=1lG656rUXhm93Z5qsGwV3w&expires=1764569508&token1=mK8Ab-iaxKXC8QpaMdwkGQ&expires1=1764569508&refer=ZjExMWI5MjQtZDQ2Ni00YjBjLThiODYtZTBiY2U0YjVlMTgw&y=0
亞洲旅遊台,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=4gtv-4gtv076
人氣動漫預告,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii97
以家人之名,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii119
以家人之名-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/iuFFct0vTm7F2LLS-AG_N9nyD2xJKvsN0AfM9A_DgojpkTcR8M7N8e9JiznEFo1PWpxmnxhV4OTwoDbirQFteA%3d%3d/index.m3u8?token=vJ2eCFC4fVMojeP9PpZKPQ&expires=1764569986&token1=d0s8HMN5M7sQgf_JYV4VEQ&expires1=1764598786&refer=YmYyNDU0ZDQtMTA5Yy00MGU0LWI5ZDEtNWUwNWZkOGMwNDFk&y=2022
以愛為營-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/hYuK0lHmWf4CVnZ-uGrnu6j9qJQfXbn-wrF8mu4GylQ-sSajenTCpHiX2qnhRRr5kVrHk_F0DEV4VkEsrouzKQ%3d%3d/index.m3u8?token=NpNG-HSZveu7cfoxrM8aSQ&expires=1764570151&token1=cZrG7v1gBGn6pz6aG967Gg&expires1=1764598951&refer=ZDY3ZGRlYzYtMDYwYi00Y2YwLWE4ODctYTlkMTMyY2E4MGZm&y=2024
佔有姜西,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii117
俗女養成記,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii157
倚天屠龍記 2019,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii111
倪珍播新聞,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=nnews-zh
健康2.0,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii132
健康2.0-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/VI-SUw-RB4MotiUQ4D2TeuwnPIOcH6wrw_ygPYOdDPRNKtiWicBu9UtsW5v5mrfw-52m0eYvVz-ib14dUVG2ow%3d%3d/index.m3u8?token=0KbEGOtfs94NfX8Yk-9pbg&expires=1764570403&token1=s95FQGAhsftXoYSZK_rUmw&expires1=1764599203&refer=M2EyMjg0NzAtMGQ3NC00NDhhLWE0NWYtYzBhMWU0OGRlYjUx&y=2024
健康問良醫,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii92
免費精選動畫-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/QbTNJdORThwqgI4F23he8T2i5xCgXJKLb4SMFlQopZk90Fx2rQWfN4fXwU3h_kpG/index.m3u8?token=eL7vuQ4x7ZI7QHtZOXBjQA&expires=1764570617&token1=MOgZgk9mA-Vj5wrjYSs9dQ&expires1=1764599417&refer=YjNiMWNlOWQtMmEzMS00ZWYzLWI2YWYtNDZjY2EwNGM2YzVi&y=2021
全家有智慧-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/TQqiVmFN10n_-_zN43ssv-GxuX9TEzjHHJepXakXzrZxJrNJthw8QxPtDenQY_gnGKtGgU1nO2M328ePGtrngA%3d%3d/index.m3u8?token=sa-aNYr1B-vSdtMU7rnMbg&expires=1764570324&token1=X-UvPXP8KB9XRdZgcvtfCA&expires1=1764599124&refer=MmRiODdlODgtOTFlMC00ZGMzLWJmZWMtNDQ4MzkwNmEzYWE1&y=2020
全民星攻略,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii131
全民星攻略 知識開箱,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii81
全能歌手-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/fOisaK7OLBa4eMrYq22nc5uKiTMqb-_FUNUtgeqxt6W73M8gnbc9sMB8bTdS9LWL/index.m3u8?token=Tb3VtUxLCS2tc7ZgLgFxqg&expires=1764570375&token1=OXG3mEQLYnpT7iTjaZlyWA&expires1=1764599175&refer=MDZmYTFhNWQtMmVlYy00Yzg0LWFiOTMtNzIwMzVkZjY2ZWQ3&y=2023
公視好劇-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/30ArM8UFxEl-kGPXvP2O_BlvdHV4X35sfJsHGODj6fvQf472H01IZdqVFu5s_z_M/index.m3u8?token=LA0FKs0_uubyhnDVR5aCRg&expires=1764569929&token1=uJv5UumVKCJexAb-I_C8GA&expires1=1764598729&refer=YzQ0MGQyZDYtMmI4YS00M2Q2LWExYWItNDI3ZWQxM2YyYTE3&y=2002
公視戲劇,https://4gtvmobile-mozai.4gtv.tv/UkuEkG9Nqn2MULQg1MGP-6SfbVbKJJ8HS1Dw1TYyoI4%3d/index.m3u8?token=vRXLr25fd1g_KyuknhUVMA&expires=1764569588&token1=xQEXxsCSWoXPAQRAVYNSug&expires1=1764569588&refer=MmJhMDBkMTgtMGU4OC00NzFkLWI0NzctOTQwODVhZjg1Y2Fi&y=0
凡爾賽玫瑰《11/5即將下架》,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii185
凤凰卫视香港台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=PHK
凤凰卫视香港台,https://ofiii.passwdword.xyz/mytv265.php?id=PHK
刀劍神域(中文版),https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii164
创世电视,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CRE
创世电视,https://ofiii.passwdword.xyz/mytv265.php?id=CRE
別打擾我種田-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/1Oz15nRHCseNDxQTzQR_z8NKdJ5ybl7X4RpdegyXZWlQex7btQ-KAgbMjSXWL6x0oO4-2PdIaCHHH2IArNqJCA%3d%3d/index.m3u8?token=T5MuBU9w0orr0k24MNkLNw&expires=1764570042&token1=WKUujrh6riSo-lrTCAcO6w&expires1=1764598842&refer=NjA3NGJiZWUtYjQ4Yi00NTNlLTlmMzItYTllNWYwNmRkYzc1&y=2024
加油喜事-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/kG_bIM1_3rdwzDVyhPJI2lZySoIdqrMjpX7tyzn4MkjhXtEMoEbP5KZtFZQcGIhVsKpwhIQoVBBodTuZ_G73vQ%3d%3d/index.m3u8?token=nUidgd2abRqd4sYxozGawg&expires=1764569995&token1=3sKLw2e6sRZ1g7zkx4GgTQ&expires1=1764598795&refer=OWUxYTgzNDktNDNkNC00MDUxLTkxM2UtNzdmNzMzZmUzMTc2&y=2023
劣人傳之詭計,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii200
包青天 1993版,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii151
包青天-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/WjV87HF97NBQ70onBGSH2hm2J-QLZszTId3TZPCiT8tJf6ev4EKRkGksyD0tgzp0/index.m3u8?token=5uqEp5qrYyhc3vxrUcOZcw&expires=1764570176&token1=yHJ4B39j0-TWfisaBKNzRA&expires1=1764598976&refer=ODc1NDBiYzQtOGU4OS00NmNjLTljNTMtMDM1YmNiZmNiZTZm&y=1993
千禧经典台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CTVC
千禧经典台,https://ofiii.passwdword.xyz/mytv265.php?id=CTVC
半岛电视台英语频道,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CJAZ
半岛电视台英语频道,https://ofiii.passwdword.xyz/mytv265.php?id=CJAZ
半島國際新聞台,https://4gtvmobile-mozai.4gtv.tv/VOywzZZa7quZyUTNU6nahNEadKkDQdLMLnd2khtQa6w%3d/index.m3u8?token=GfAWfRGsquyaltVpELiu4g&expires=1764569801&token1=6LCpwl39MPJaBUwlhEbI6Q&expires1=1764569801&refer=ZTA3YTM4OGUtYTYwOS00MDE0LWI4ZTMtMmQwOWU2NGY1MGJh&y=0
华视,https://smt.passwdword.xyz/Smart.php?id=ctshd_twn
华语剧台,https://mytvsuper.858.qzz.io/jump?url=https://mytv.passwdword.xyz/mytv265.php?id=CDR3
华语剧台,https://ofiii.passwdword.xyz/mytv265.php?id=CDR3
博斯无限台,https://smt.passwdword.xyz/Smart.php?id=bosiunlimited_twn
博斯网球台,https://smt.passwdword.xyz/Smart.php?id=bositennis_twn
博斯运动一台,https://smt.passwdword.xyz/Smart.php?id=bosisport1_twn
博斯运动二台,https://smt.passwdword.xyz/Smart.php?id=bosisport2_twn
博斯高球一台,https://smt.passwdword.xyz/Smart.php?id=bosigolf1_twn
去有風的地方,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii116
去有風的地方-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/hZJX2pWj5dlQvX5U9BYUlp65ukp7rxt7p8M-KUp3bkgMCWfWlT-6Pgvuoi0L3V1a-GtvA64Fa401tfeJsgwc3Q%3d%3d/index.m3u8?token=9rD6ey6Xu--uYRLbAcLezQ&expires=1764570006&token1=uFkemaEuSIYUiBgXV_Qo8w&expires1=1764598806&refer=YTk0OGZlMTgtOTk2OC00ZGYyLTg5NjYtZTk0NTU5Nzk5ZjZh&y=2023
古裝武俠劇-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/lrF-EqPmqicBGH1mFgPTG8VSoupqPdhksznC7ceDLjVpBvj8VlTwoG9QSlAr8G5Q25repeTVYI8xi3uiRyhuUw%3d%3d/index.m3u8?token=1P8A59zN5CDzMa_BANqvvw&expires=1764570143&token1=6SvBbkb9C4wyM0H_2JW2Wg&expires1=1764598943&refer=YWJjZjkyMWEtNDA0OC00OWQ5LTg0ZGEtMzYzOWFlNThlZjcz&y=2024
台灣1001個故事,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii235
台灣No.1棒球精選-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/hd6PWqg-02W9GvhW-Ufxj2_uwv1SpTv1GhFKFZIfpVxBltSZopoifeqdIXvsSWd1/index.m3u8?token=jW1vwjopTAGsuSX8-vQ8YQ&expires=1764570558&token1=I3yer__80UTMVEBSG1KvVQ&expires1=1764599358&refer=MzMyYTNjY2UtMjhlOS00MmE5LWJmZDItNzljNDQxZjM0OWEz&y=2025
台灣傳奇-FastTV飛速看,https://4gtvmobile-mozai.4gtv.tv/HdkwoQ7fQhQ6g_sl8pTkN9w2zQW_Rpt-_eXPckH9iPQK9m0gm-9cdtbztEudTtfQ/index.m3u8?token=uiK4GTMSRb48gh2zhHmKcw&expires=1764570106&token1=B1DoSNAhYYnFa_9JIlENVQ&expires1=1764598906&refer=Y2IxNGU5NTEtYzYwYy00MzJmLWE1NTgtZmUxMmRhNjUyOGQ0&y=2021
台灣向前行,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii210
台灣啟示錄,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii133
台灣壹百種味道,https://edgeone.passwdword.xyz/ofiii.php?token=passwd&id=ofiii245
